현풍IC	fnSelectNode('N451I010','현풍IC','1');
호원IC	fnSelectNode('N100I335','호원IC','1');
홍성IC	fnSelectNode('N015I210','홍성IC','1');
홍천IC	fnSelectNode('N055I240','홍천IC','1');
화도IC	fnSelectNode('N060I020','화도IC','1');
화서IC	fnSelectNode('N30AI050','화서IC','1');
화원옥포IC	fnSelectNode('N451I040','화원옥포IC','1');
활천IC	fnSelectNode('N001I070','활천IC','1');
황간IC	fnSelectNode('N001I230','황간IC','1');
황전IC	fnSelectNode('N027I020','황전IC','1');
회인IC	fnSelectNode('N30AI020','회인IC','1');
횡성IC	fnSelectNode('N055I230','횡성IC','1');
흥덕IC	fnSelectNode('N171I000','흥덕IC','1');
흥천이포IC	fnSelectNode('N052I020','흥천이포IC','1');
