현풍IC	fnSelectNode('N451I010','현풍IC','2');
호원IC	fnSelectNode('N100I335','호원IC','2');
홍성IC	fnSelectNode('N015I210','홍성IC','2');
홍천IC	fnSelectNode('N055I240','홍천IC','2');
화도IC	fnSelectNode('N060I020','화도IC','2');
화서IC	fnSelectNode('N30AI050','화서IC','2');
화원옥포IC	fnSelectNode('N451I040','화원옥포IC','2');
활천IC	fnSelectNode('N001I070','활천IC','2');
황간IC	fnSelectNode('N001I230','황간IC','2');
황전IC	fnSelectNode('N027I020','황전IC','2');
회인IC	fnSelectNode('N30AI020','회인IC','2');
횡성IC	fnSelectNode('N055I230','횡성IC','2');
흥덕IC	fnSelectNode('N171I000','흥덕IC','2');
흥천이포IC	fnSelectNode('N052I020','흥천이포IC','2');
